Bias,BIAS_MEAN,SE,SE_MEAN,SSE,SSE_MEAN,ARE,ARE_MEAN,MSE,MSE_MEAN,RR,MRR,SE_SSE_ratio,SE_SSE_ratio_mean,CP,CP_MEAN
-0.03851855797428356,0.03842043511784465,0.3269913678307073,1.0308716392816282,0.3372440746123477,0.36823255763869406,0.9999999999999983,0.4701175694733209,0.10840703394421498,1.1811999020905661,2.5603113198274206e-16,-1.6870792637765233,0.9814134743990174,2.820760607921376,0.944,0.5543333333333332
-0.01713465924510194,0.03842043511784465,0.9938512072845247,1.0308716392816282,0.33914587531887,0.36823255763869406,0.38053260583656057,0.4701175694733209,0.9880338187683532,1.1811999020905661,-1.6278920436530775,-1.6870792637765233,2.9828047653475793,2.820760607921376,0.516,0.5543333333333332
0.005919786422607368,0.03842043511784465,1.2625999587563805,1.0308716392816282,0.4048673196651556,0.36823255763869406,0.3480063006594701,0.4701175694733209,1.594193699722902,1.1811999020905661,-1.8725598348646313,-1.6870792637765233,3.1756567805604425,2.820760607921376,0.48,0.5543333333333332
-0.05555790015079813,0.03842043511784465,1.2368270935041552,1.0308716392816282,0.37456082555787296,0.36823255763869406,0.42484973396088455,0.4701175694733209,1.5328279394951019,1.1811999020905661,-1.3531392014047428,-1.6870792637765233,3.3589397276128694,2.820760607921376,0.44,0.5543333333333332
0.08440426274707108,0.03842043511784465,1.3546053139162015,1.0308716392816282,0.40968446888203386,0.36823255763869406,0.32314419769449876,0.4701175694733209,1.842079636059887,1.1811999020905661,-2.0965667652879465,-1.6870792637765233,3.365823991010464,2.820760607921376,0.456,0.5543333333333332
-0.028987444167205813,0.03842043511784465,1.0103548943978,1.0308716392816282,0.3438927817958843,0.36823255763869406,0.3441725786885136,0.4701175694733209,1.0216572845529366,1.1811999020905661,-1.9034630723391013,-1.6870792637765233,2.9973333573137566,2.820760607921376,0.49,0.5543333333333332
